Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count
5353,9.581998109817505,9,0,2199,0,490.0,244.33333333333334,0.0,0.0,229.49284426877028,0.939261299872184,1.197749763727188,0.7905616573837849,2.0123958587646484,0.2502408027648926,1.197749763727188,0.7905616573837849,0.0,0.0,0.939261299872184,0.0,107.0,490.0,244.33333333333334,174.11554273591494,30316.222222222223,0,0,0
443,0.0018050670623779297,1,1,55,66,55.0,55.0,66.0,66.0,67033.52053889843,1107.9920750231145,0.0018050670623779297,0.0,0.0018050670623779297,0.0018050670623779297,0.0,0.0,0.0,0.0,553.9960375115572,553.9960375115572,55.0,66.0,60.5,5.5,30.25,0,0,0
49714,0.6499919891357422,20,0,890,0,45.0,44.5,0.0,0.0,1369.247644395407,30.76960998641364,0.03421010469135485,0.1437568362530168,0.6441168785095215,1.0967254638671875e-05,0.03421010469135485,0.1437568362530168,0.0,0.0,30.76960998641364,0.0,44.0,45.0,44.5,0.5,0.25,0,0,0
49710,0.6488170623779297,20,0,890,0,45.0,44.5,0.0,0.0,1371.727181061067,30.825329911484655,0.03414826644094367,0.14384152887131216,0.6444149017333984,9.059906005859375e-06,0.03414826644094367,0.14384152887131216,0.0,0.0,30.825329911484655,0.0,44.0,45.0,44.5,0.5,0.25,0,0,0
443,0.09596681594848633,3,6,4587,482,4440.0,1529.0,124.0,80.33333333333333,52820.34159308745,93.78241750597495,0.011995851993560791,0.018957137381139764,0.04762697219848633,0.0,0.027099013328552246,0.023962855339050293,0.018631982803344726,0.022064924369900714,31.260805835324984,62.52161167064997,54.0,4440.0,563.2222222222222,1370.816526971164,1879137.950617284,0,0,0
443,0.0016939640045166016,1,1,55,66,55.0,55.0,66.0,66.0,71430.08923293455,1180.6626319493314,0.0016939640045166016,0.0,0.0016939640045166016,0.0016939640045166016,0.0,0.0,0.0,0.0,590.3313159746657,590.3313159746657,55.0,66.0,60.5,5.5,30.25,0,0,0
57621,0.0,1,0,86,0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,86.0,0.0,0.0,0,0,0
5353,0.0,1,0,488,0,488.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,488.0,488.0,0.0,0.0,0,0,0
5353,4.004300832748413,3,0,726,0,242.0,242.0,0.0,0.0,181.30505931586035,0.749194459982894,2.0021504163742065,1.0056294202804565,3.007779836654663,0.99652099609375,2.0021504163742065,1.0056294202804565,0.0,0.0,0.749194459982894,0.0,242.0,242.0,242.0,0.0,0.0,0,0,0
5353,0.0,2,0,151,0,76.0,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,76.0,75.5,0.5,0.25,0,0,0
5353,0.0,1,0,103,0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,103.0,0.0,0.0,0,0,0
443,0.8956971168518066,11,15,5933,6834,4840.0,539.3636363636364,1514.0,455.6,14253.70223907096,29.027669633887754,0.03582788467407227,0.09810084778006617,0.4367220401763916,0.0,0.0894136905670166,0.14775342983593936,0.0638479334967477,0.12932880089480958,12.280937152798666,16.74673248108909,54.0,4840.0,491.03846153846155,988.2446162755621,976627.4215976329,2,2,0
5222,0.2576639652252197,2,2,178,186,124.0,89.0,126.0,93.0,1412.6926894175278,15.5240954881047,0.08588798840840657,0.0870261153915722,0.20614910125732422,0.0031020641326904297,0.2576639652252197,0.0,0.20614910125732422,0.0,7.76204774405235,7.76204774405235,54.0,126.0,91.0,34.07345007480164,1161.0,0,0,0
67,0.0,1,0,346,0,346.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,346.0,346.0,0.0,0.0,0,0,0
5353,0.0,1,0,87,0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,0.0,0.0,0,0,0
443,0.0015711784362792969,1,1,55,66,55.0,55.0,66.0,66.0,77012.25857359635,1272.9298937784522,0.0015711784362792969,0.0,0.0015711784362792969,0.0015711784362792969,0.0,0.0,0.0,0.0,636.4649468892261,636.4649468892261,55.0,66.0,60.5,5.5,30.25,0,0,0
5353,0.0,1,0,119,0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,119.0,0.0,0.0,0,0,0
57621,0.0,1,0,86,0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,86.0,0.0,0.0,0,0,0
5353,2.267591953277588,2,0,230,0,120.0,115.0,0.0,0.0,101.42918335353808,0.8819928987264181,2.267591953277588,0.0,2.267591953277588,2.267591953277588,2.267591953277588,0.0,0.0,0.0,0.8819928987264181,0.0,110.0,120.0,115.0,5.0,25.0,0,0,0
5353,2.3717310428619385,2,0,230,0,120.0,115.0,0.0,0.0,96.97558274671054,0.8432659369279177,2.3717310428619385,0.0,2.3717310428619385,2.3717310428619385,2.3717310428619385,0.0,0.0,0.0,0.8432659369279177,0.0,110.0,120.0,115.0,5.0,25.0,0,0,0
49714,0.6535749435424805,20,0,890,0,45.0,44.5,0.0,0.0,1361.7413103018578,30.60092832139006,0.03439868123907792,0.14465343724080587,0.6481101512908936,2.6941299438476562e-05,0.03439868123907792,0.14465343724080587,0.0,0.0,30.60092832139006,0.0,44.0,45.0,44.5,0.5,0.25,0,0,0
49710,0.652864933013916,20,0,890,0,45.0,44.5,0.0,0.0,1363.222245513115,30.634207764339664,0.03436131226389032,0.1447684547906524,0.6485610008239746,1.4781951904296875e-05,0.03436131226389032,0.1447684547906524,0.0,0.0,30.634207764339664,0.0,44.0,45.0,44.5,0.5,0.25,0,0,0
8387,0.00045609474182128906,1,1,60,54,60.0,60.0,54.0,54.0,249948.06900156822,4385.053842132776,0.00045609474182128906,0.0,0.00045609474182128906,0.00045609474182128906,0.0,0.0,0.0,0.0,2192.526921066388,2192.526921066388,54.0,60.0,57.0,3.0,9.0,1,0,0
27036,0.0,1,0,213,0,213.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,213.0,213.0,0.0,0.0,0,0,0
5353,0.0,2,0,427,0,340.0,213.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,340.0,213.5,126.5,16002.25,0,0,0
5353,0.0,1,0,697,0,697.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,697.0,697.0,0.0,0.0,0,0,0
5353,0.0,1,0,164,0,164.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,164.0,164.0,0.0,0.0,0,0,0
5353,3.008068084716797,2,0,732,0,366.0,366.0,0.0,0.0,243.3455558134138,0.6648785677962126,3.008068084716797,0.0,3.008068084716797,3.008068084716797,3.008068084716797,0.0,0.0,0.0,0.6648785677962126,0.0,366.0,366.0,366.0,0.0,0.0,0,0,0
5353,2.3413338661193848,6,0,1788,0,303.0,298.0,0.0,0.0,763.6672521905211,2.562641785874232,0.46826677322387694,0.5801235990422157,1.3100731372833252,7.581710815429688e-05,0.46826677322387694,0.5801235990422157,0.0,0.0,2.562641785874232,0.0,293.0,303.0,298.0,5.0,25.0,0,0,0
5355,0.4095590114593506,2,0,142,0,71.0,71.0,0.0,0.0,346.7143830971321,4.8833011703821425,0.4095590114593506,0.0,0.4095590114593506,0.4095590114593506,0.4095590114593506,0.0,0.0,0.0,4.8833011703821425,0.0,71.0,71.0,71.0,0.0,0.0,0,0,0
43261,0.0021369457244873047,2,1,138,82,78.0,69.0,82.0,82.0,102950.67276581502,1403.872810442932,0.0010684728622436523,0.00039947032928466797,0.0014679431915283203,0.0006690025329589844,0.0021369457244873047,0.0,0.0,0.0,935.9152069619547,467.95760348097735,60.0,82.0,73.33333333333333,9.568466729604882,91.55555555555556,0,0,0
57621,0.0,1,0,86,0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,86.0,0.0,0.0,0,0,0
5353,0.02000594139099121,2,0,937,0,850.0,468.5,0.0,0.0,46836.086424902576,99.97030186745481,0.02000594139099121,0.0,0.02000594139099121,0.02000594139099121,0.02000594139099121,0.0,0.0,0.0,99.97030186745481,0.0,87.0,850.0,468.5,381.5,145542.25,0,0,0
27036,1.9488739967346191,4,0,602,0,217.0,150.5,0.0,0.0,308.89631705726697,2.0524672229718735,0.6496246655782064,0.4595695334379416,0.9916729927062988,0.0,0.6496246655782064,0.4595695334379416,0.0,0.0,2.0524672229718735,0.0,84.0,217.0,150.5,66.5,4422.25,0,0,0
57621,0.0,1,0,86,0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,86.0,0.0,0.0,0,0,0
443,0.001444101333618164,1,1,55,66,55.0,55.0,66.0,66.0,83789.13389466732,1384.9443618953278,0.001444101333618164,0.0,0.001444101333618164,0.001444101333618164,0.0,0.0,0.0,0.0,692.4721809476639,692.4721809476639,55.0,66.0,60.5,5.5,30.25,0,0,0
5353,0.0,1,0,129,0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0,129.0,0.0,0.0,0,0,0
60766,0.01363992691040039,2,1,204,127,144.0,102.0,127.0,127.0,24266.992204160113,219.94252753015206,0.006819963455200195,0.0017139911651611328,0.008533954620361328,0.0051059722900390625,0.01363992691040039,0.0,0.0,0.0,146.62835168676804,73.31417584338402,60.0,144.0,110.33333333333333,36.261396675926434,1314.888888888889,0,0,0
5353,4.675565004348755,4,0,1586,0,710.0,396.5,0.0,0.0,339.2103411084772,0.855511579088215,1.5585216681162517,0.5698073527154371,1.9988861083984375,0.7538909912109375,1.5585216681162517,0.5698073527154371,0.0,0.0,0.855511579088215,0.0,203.0,710.0,396.5,195.3106499912383,38146.25,0,0,0
5355,0.4067051410675049,2,0,142,0,71.0,71.0,0.0,0.0,349.1472953287081,4.917567539840959,0.4067051410675049,0.0,0.4067051410675049,0.4067051410675049,0.4067051410675049,0.0,0.0,0.0,4.917567539840959,0.0,71.0,71.0,71.0,0.0,0.0,0,0,0
5353,0.0,1,0,103,0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,103.0,0.0,0.0,0,0,0
5353,0.0,1,0,165,0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,165.0,0.0,0.0,0,0,0
61744,0.00019598007202148438,2,0,133,0,89.0,66.5,0.0,0.0,678640.4282238443,10205.119221411192,0.00019598007202148438,0.0,0.00019598007202148438,0.00019598007202148438,0.00019598007202148438,0.0,0.0,0.0,10205.119221411192,0.0,44.0,89.0,66.5,22.5,506.25,0,0,0
