Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count
443,1.4269049167633057,9,10,1476,4802,490.0,164.0,1334.0,480.2,4399.732544366439,13.315533345486195,0.0792724953757392,0.17165005767399352,0.7559690475463867,0.0,0.1783631145954132,0.26560568643443366,0.1476323339674208,0.22082585394187135,6.307357900493461,7.008175444992734,54.0,1334.0,330.42105263157896,454.9287180472949,206960.13850415515,0,2,0
443,1.4262571334838867,126,161,8916,325140,356.0,70.76190476190476,9014.0,2019.5031055900622,234218.63572665106,201.2259874199202,0.004986913054139464,0.028368278559998992,0.45769810676574707,0.0,0.011410057067871094,0.042251375325305915,0.008521144092082978,0.042764342996371746,88.34311642825764,112.88287099166254,54.0,9014.0,1163.9581881533102,1407.0951290103033,1979916.7020845222,0,0,0
17099,0.5770540237426758,2,4,110,216,56.0,55.0,54.0,54.0,564.9384400538768,10.397640000991597,0.11541080474853516,0.14074533880783902,0.28983592987060547,2.002716064453125e-05,0.5770058631896973,0.0,0.19187569618225098,0.1356730801856395,3.465880000330532,6.931760000661064,54.0,56.0,54.333333333333336,0.7453559924999298,0.5555555555555554,2,0,2
17097,0.4763658046722412,2,4,110,216,56.0,55.0,54.0,54.0,684.3480300276824,12.595362515846915,0.09527316093444824,0.12117506840175686,0.29153919219970703,3.4809112548828125e-05,0.4763309955596924,0.0,0.15857927004496256,0.12024919872643305,4.198454171948971,8.396908343897943,54.0,56.0,54.333333333333336,0.7453559924999298,0.5555555555555554,2,0,2
17098,0.27080416679382324,2,4,110,216,56.0,55.0,54.0,54.0,1203.821949490903,22.156232199219076,0.05416083335876465,0.10769292713700994,0.2695460319519043,1.6927719116210938e-05,0.2706470489501953,0.0,0.09017435709635417,0.12694643235364844,7.385410733073026,14.770821466146051,54.0,56.0,54.333333333333336,0.7453559924999298,0.5555555555555554,2,0,2
3000,0.5536072254180908,5,4,557,2526,329.0,111.4,1334.0,631.5,5568.93020619751,16.257013251955104,0.06920090317726135,0.11743464817898454,0.28080296516418457,0.0,0.1384018063545227,0.13624659201200168,0.09569231669108073,0.1327034067084758,9.031674028863948,7.225339223091158,54.0,1334.0,342.55555555555554,471.07374065617637,221910.4691358025,0,2,1
3000,0.5826890468597412,5,4,549,2526,321.0,109.8,1334.0,631.5,5277.257255086488,15.445630990497039,0.07283613085746765,0.12138194386445758,0.2834279537200928,0.0,0.1456722617149353,0.14055358007779672,0.09750803311665852,0.13474518357683085,8.580906105831689,6.864724884665351,54.0,1334.0,341.6666666666667,471.106027226238,221940.88888888888,0,2,1
3000,0.5628061294555664,4,4,494,2526,320.0,123.5,1334.0,631.5,5365.968567047082,14.214486270323395,0.08040087563650948,0.12396270975906401,0.28641295433044434,0.0,0.18760204315185547,0.13155136623974498,0.09703532854715984,0.13560489439019663,7.107243135161697,7.107243135161697,54.0,1334.0,377.5,487.9146954130404,238060.75,0,2,1
3000,0.4384598731994629,3,4,414,216,306.0,138.0,54.0,54.0,1436.847562361544,15.964972915128268,0.07307664553324382,0.07381578278615941,0.16767001152038574,0.0,0.08418500423431396,0.08392083644866943,0.09026328722635905,0.06417556382852495,6.842131249340686,9.122841665787583,54.0,306.0,90.0,88.18163074019441,7776.0,2,0,3
3000,0.43828797340393066,3,4,433,216,325.0,144.33333333333334,54.0,54.0,1480.761598269718,15.971234495975386,0.07304799556732178,0.07101750815665625,0.1496109962463379,0.0006399154663085938,0.0755000114440918,0.0748600959777832,0.09622565905253093,0.06462357369414563,6.8448147839894515,9.126419711985935,54.0,325.0,92.71428571428571,94.83024575632017,8992.77551020408,2,0,3
3000,0.57246994972229,5,4,559,2526,331.0,111.8,1334.0,631.5,5388.929150772996,15.721349224297231,0.07155874371528625,0.11761810150086478,0.2802560329437256,0.0,0.1431174874305725,0.1382681904909404,0.09516398111979167,0.12684132235370757,8.734082902387351,6.987266321909881,54.0,1334.0,342.77777777777777,471.0677653015251,221904.83950617278,0,2,1
3000,0.6037659645080566,5,4,554,2526,326.0,110.8,1334.0,631.5,5101.314385135236,14.906438138382185,0.07547074556350708,0.1277907388551788,0.30896806716918945,0.0,0.15094149112701416,0.1468032662522286,0.1039873758951823,0.14602712640048107,8.281354521323436,6.625083617058749,54.0,1334.0,342.22222222222223,471.0842759652761,221920.39506172843,0,2,1
3000,0.5883500576019287,5,4,559,2526,331.0,111.8,1334.0,631.5,5243.4770085248765,15.297015584027193,0.07354375720024109,0.12371849633430783,0.29636406898498535,0.0,0.14708751440048218,0.1431639141835925,0.10122934977213542,0.1409595394788926,8.498341991126217,6.7986735929009745,54.0,1334.0,342.77777777777777,471.0677653015251,221904.83950617278,0,2,1
